source_id,ra,dec,phot_g_mean_mag,astrometric_excess_noise,x_true_equator,dgm_sector
6242796640466374784,243.62628083038473,-21.796651049987595,13.256353,9.02406,7182.8655825492915,Retrograde
6243006136090313728,243.1504663209346,-21.57568366387456,14.748829,8.776489,8721.115563036381,Retrograde
6052511863931519104,247.63446464893872,-20.634718739736552,14.773865,8.601065,-6276.421343687698,Prograde
6049592557479729024,243.27202136943157,-24.902859471126806,13.427721,8.311408,8870.486264983529,Retrograde
6051233475501932416,248.67103268543372,-22.663691977892405,14.330061,8.163421,-9370.900891854211,Prograde
6244289266160821376,245.12071721618432,-21.451269728396756,13.303478,8.029979,2179.186191116224,Retrograde
6049592557474396672,243.27206998941855,-24.90282008578253,13.49706,7.6932387,8870.318807753614,Retrograde
6052094835484313472,244.9611756446649,-21.909960683477276,11.641977,7.493073,2783.3090239792473,Retrograde
6242246957673983232,242.89591454502366,-23.01376361558635,13.70727,7.413796,9802.110769931345,Retrograde
6049641618889355264,244.20174019749564,-24.81225552706591,12.755139,7.314344,5778.202278327747,Retrograde
6045761515374904320,247.75037703243225,-25.842981927797812,14.43092,7.262236,-5796.457055937677,Prograde
6050402038557188736,243.68228083543792,-23.242526668092253,13.812656,7.1861024,7237.263475676552,Retrograde
6049650419279069440,244.38254628713182,-24.656965110032385,14.012319,7.1774936,5154.005474211014,Retrograde
6050548715982482944,244.32871203049828,-22.500609814486573,14.732147,7.161235,4974.629312018881,Retrograde
6243088668182893824,243.45027157865815,-21.2050681644041,14.275241,7.1277003,7667.340823531035,Retrograde
6049072007438134272,246.83123403604696,-24.694672466227956,12.210308,7.1209545,-2944.611236603106,Prograde
6050422826200455040,244.24899541871605,-22.984570919346595,14.838609,7.06411,5318.73112131636,Retrograde
6049493635792694784,243.29741947278433,-25.383221347573933,13.1675825,6.880479,8866.073881187354,Retrograde
6243026786293378176,243.79235323512572,-21.25810687558378,14.121062,6.587427,6543.8854041715385,Retrograde
6244661450846793728,244.02674561737282,-20.21636120045343,14.563782,6.5630608,5595.334546762188,Retrograde
6244457525800591360,244.91546975606997,-20.92907130179755,14.037346,6.528661,2771.9416234416285,Retrograde
6049468106507676800,243.25370306215027,-25.69664226319401,12.174313,6.413748,9062.740715600596,Retrograde
6245413035762118528,243.88409291380162,-20.17338464833764,13.826382,6.4115644,6060.372003793298,Retrograde
6050468833885505280,244.3544434845964,-22.978073149236057,13.591374,6.2778335,4968.632947693543,Retrograde
6052280240632252672,247.4247741176839,-21.8671926383124,14.361777,6.2757835,-5378.004656917962,Prograde
6051220758100472960,248.5399181261784,-22.905215331496485,14.233908,6.2521653,-8896.878303373996,Prograde
6052717266444797312,247.4011026149978,-20.46522857340392,14.152426,6.2302103,-5532.124801365414,Prograde
6050656438053760000,247.84514244661287,-23.649812424166488,10.760965,6.178131,-6473.785135957511,Prograde
6244302254144422912,244.83826928030732,-21.260467986213307,13.375539,6.1133785,3082.417481464088,Retrograde
6244384099038445184,245.4547659195965,-21.26548487762671,11.690279,6.0208583,1042.7178011078236,Retrograde
6048723290457158656,243.97061294256386,-25.825532814397896,14.7711735,5.8991365,6711.225393119274,Retrograde
6245412378628873088,243.75832037827152,-20.15853374895117,12.996094,5.89238,6474.201807178382,Retrograde
